rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
46,Indiana,B10,18-14,109.66204415660607,30,87.46158881743173,89,0.9309478589821703,46,18.0,14.0,6.0,12.0,6-12,0.7624633876228689,0.49531443441511125,0.9161573115697347,0.7624633876228689,0.49531443441511125,0.9161573115697347,0.4899869064457753,0.8177409175747071,105.07370612920656,86.7103470107854,105.07370612920656,86.7103470107854,110.12348386795992,88.0989475071277,109.66348134622311,89.6866308358025,0.9099143070031482,15.0,0.024087414359832526,1229.0,1355.0,1264.58,0.9718641762482406,1.0715020006642522,0.0,0.3333333333333333,0.6607944634285573,45,107,68.43200502855179
47,California,ACC,19-14,104.66714004402567,54,83.93490215868022,47,0.9268006872800504,47,19.847961517192385,14.152038482807615,9.0,9.0,9-9,0.7240074177444441,0.5772710349193128,0.8211345450594785,0.7244997802173682,0.5772710349193128,0.8211345450594785,0.5802880792672284,0.737383782120445,100.24583907417666,86.87797581941379,100.31406744334853,87.07617852461078,108.25518962344884,84.62568735675188,108.20866028752515,83.47001954843071,0.9518964212905808,13.0,-0.044137875597897946,1252.0,1206.0,1264.9999999999998,0.9897233201581029,0.9533596837944666,0.0,0.5,-1.8699548047914907,62,294,67.42739930900609
48,Kansas,B12,19-13,107.53022695642518,41,86.32729250358335,71,0.925924042116684,48,19.8377268415427,13.1622731584573,8.0,10.0,8-10,0.7259179793160604,0.48980156600117253,0.878892735750321,0.726736510049077,0.48980156600117253,0.878892735750321,0.566629704556693,0.7677619429446817,101.46141988258253,86.76918275426559,101.38809718815621,86.8689552391127,113.17876940358286,89.91187656035437,109.38139579599792,86.40229121348997,0.9377313950781453,14.0,-0.011645669076357668,1297.0,1263.0,1258.58,1.0305264663350762,1.0035118943571326,0.0,0.4444444444444444,-0.8424026880761504,55,204,67.64101907662622
49,Clemson,ACC,21-11,103.96755996290048,58,83.88775445468315,46,0.921860030376336,49,21.17441924186383,11.825580758136171,11.0,7.0,11-7,0.6411952627525476,0.3384520504265504,0.8066389226906489,0.6515350188415082,0.3384520504265504,0.8066389226906489,0.5339000695899208,0.7604389593231877,99.46018015940896,88.38827023718937,99.70664256683818,88.00790410877245,106.49428527311501,84.39070620981909,102.0384702709332,82.85292136132573,0.9164646287199166,15.0,0.08039273290848203,1192.0,1113.0,1206.4199999999998,0.9880472803832829,0.9225642810961358,0.0,0.6111111111111112,2.0146980809453603,37,23,63.37891341163011
50,Princeton,Ivy,26-3,109.48563800631737,31,88.5153795228425,101,0.9202021077230169,50,26.281355067358295,3.718644932641706,12.0,2.0,12-2,0.6168742347750017,0.7444320412723561,0.48317934576029226,0.6285505640693789,0.7444320412723561,0.48317934576029226,0.7012731690232992,0.6049961593843973,94.90262243287994,89.0848201864143,95.50826083573966,88.9238664479613,107.25937379929644,90.50420620783605,117.6299269457462,90.29226533033538,0.954420850271831,2.0,0.14498146965949577,988.0,767.0,904.84,1.0919057512930463,0.8476636753459175,0.0,0.8571428571428571,3.546774751144157,27,2,65.86747028569701
51,Texas A&M,SEC,14-12,101.6229318389448,74,82.16706967510925,37,0.9201155454552078,51,14.843737304652851,12.156262695347149,7.0,9.0,7-9,0.7886711742822423,0.516724839681808,0.941070899750718,0.7864469886679925,0.516724839681808,0.941070899750718,0.43516243992813314,0.6990523697331112,104.37518555245767,83.84256214007019,103.96712370683792,83.91041450263036,102.92093766158011,82.01652770662056,101.04200075741358,79.37185895457912,0.9413657387524412,16.0,0.09003501128354902,1006.0,1168.0,1156.3999999999999,0.8699411968177102,1.0100311310965064,0.0,0.4375,1.7531775861906347,40,20,69.20340666790402
52,South Dakota St.,Sum,27-6,107.47184365228023,42,87.04286373248186,82,0.918678397130779,52,27.160543991240992,6.839456008759009,14.0,2.0,14-2,0.5245042769953245,0.7233379775776944,0.34271233154202574,0.5379998143605147,0.7233379775776944,0.34271233154202574,0.7384248229136726,0.5892759979200475,95.89720977671325,92.78054456977935,96.39328859667185,92.37797277152934,108.7944036256993,89.05868362263759,94.2749971609593,89.18526908418717,0.6543581066682408,3.0,0.03818683018422597,1285.0,885.0,1082.46,1.1871108401234225,0.8175821739371432,0.0,0.875,0.6334183310414757,46,75,67.67039705728165
53,Kansas St.,B12,18-17,105.04212468472632,51,85.70118098983491,63,0.9121513744769467,53,18.673148655162933,17.326851344837067,8.0,10.0,8-10,0.8115797426989994,0.7140226716947402,0.8571095295866135,0.8130320072847792,0.7140226716947402,0.8571095295866135,0.5076570821931037,0.6278245346034379,103.1057931965189,85.85383680772846,102.86500981880914,85.70290463095495,105.03680296831914,86.37683414633528,107.0016406305717,84.24225327013215,0.9399244658727811,15.0,-0.011637599423186429,1227.0,1237.0,1279.5000000000002,0.9589683470105508,0.9667838999609221,0.0,0.4444444444444444,-2.0766280868025455,65,203,69.35886496378323
54,Utah,B12,19-12,103.5368116838361,64,84.87852997237641,58,0.9076371204749235,54,19.762681981963013,12.237318018036989,10.0,8.0,10-8,0.7395058069919824,0.5331029395828281,0.8682413311204571,0.7385340465793634,0.5331029395828281,0.8682413311204571,0.5596824682299084,0.7137051897185621,101.46399427542092,85.7343916096179,101.2286977370322,85.78084347420663,106.01396915036122,86.27678059812065,102.98459834080485,84.64446288932142,0.9051133484605681,13.0,0.04614047066968763,1205.0,1236.0,1270.68,0.9483111404917052,0.9727075266786287,0.0,0.5555555555555556,-0.16697693204177888,49,65,68.42807070037131
55,BYU,B12,22-11,101.75096400317625,73,84.12725985037852,50,0.8991007815634475,55,22.971552261086707,11.028447738913291,9.0,9.0,9-9,0.715534430378808,0.4390192612209181,0.8858598593088175,0.7017601953705634,0.4390192612209181,0.8858598593088175,0.5799965411077053,0.8080403305559242,99.6480426712305,86.92519048669506,99.11412084598932,87.00917086141015,104.44144668477735,86.1887149938693,103.27197879344247,84.36879266874308,0.9109214218976497,15.0,0.10038642361444516,1212.0,1252.0,1293.2799999999997,0.9371520475071139,0.9680811579858966,0.0,0.5,1.2167750607495917,43,11,70.560975031506
56,Seton Hall,BE,19-12,102.42297578552837,70,84.7867874265598,55,0.8978141975268399,56,19.737786279162215,12.262213720837785,12.0,8.0,12-8,0.7310820417398192,0.5755785082195294,0.7849667859015381,0.7331472096066428,0.5755785082195294,0.7849667859015381,0.6240945438278842,0.7228143056655558,99.6534260837932,86.40128896203953,99.84493238660184,86.6360066066515,104.14195987250108,84.90332195388561,97.50961256549246,84.68020290868465,0.8351113804533804,7.0,-0.004560128399476504,1328.0,1293.0,1390.0600000000002,0.9553544451318647,0.9301756758701062,0.0,0.6,-2.145364660434457,66,185,68.81142650530977
57,Marquette,BE,18-12,103.24895213761175,66,85.91278834530718,65,0.8922391217613423,57,18.0,12.0,12.0,8.0,12-8,0.6950665017364024,0.4757807922521132,0.7855306781263073,0.6950665017364024,0.4757807922521132,0.7855306781263073,0.628841312887581,0.7174564018988924,100.34682266177217,87.31491986934176,100.34682266177217,87.31491986934176,107.96300024976695,87.20382872329358,106.83801320158422,87.18274262392252,0.9119784704050157,6.0,-0.017516033505752038,1330.0,1293.0,1353.4399999999998,0.9826811679867598,0.9553434212081807,0.0,0.6,-2.60764828616445,78,224,66.94376568522543
58,Rhode Island,A10,28-4,102.9769548976904,67,85.76536766515787,64,0.8912171389448869,58,28.190916375657956,4.809083624342044,16.0,2.0,16-2,0.5095665726435509,0.4529663065781646,0.5162689724121461,0.5235798303260977,0.4529663065781646,0.5162689724121461,0.7828152914639617,0.8078883963308008,92.58030582056807,90.47754432108665,93.10850756216443,90.16335473978002,103.7265707403743,85.9307001254539,99.59367486175896,86.2156019582408,0.8400830630085737,2.0,0.08303212158252415,1216.0,974.0,1171.06,1.0383754888733285,0.8317251037521562,0.0,0.8888888888888888,0.9252068740012585,44,22,64.86848664413348
59,Fairfield,MAAC,28-4,103.52075272058256,65,86.29685306321946,70,0.8901973142989914,59,28.140096462914663,4.859903537085337,19.0,1.0,19-1,0.3225696173941629,0.6684589438715399,0.15783739496460042,0.3425008452934193,0.6684589438715399,0.15783739496460042,0.8189887836796006,0.551088786669692,87.63521297887921,95.57292860384847,88.41070505822012,95.11952234369033,101.4348006520839,89.47747211204214,127.30872145317032,85.87014716501,0.9893180019670313,4.0,0.039828137428347454,1533.0,1021.0,1372.1200000000003,1.1172492201848232,0.7441040142261608,0.0,0.95,0.3778223402114328,48,73,68.45049685889332
60,Georgia Tech,ACC,14-18,95.3915066661801,124,79.6240380628688,26,0.8887212579815706,60,14.326851344837067,18.673148655162933,8.0,10.0,8-10,0.7410248195258435,0.5973988721331067,0.8241802582334019,0.7467185765338749,0.5973988721331067,0.8241802582334019,0.5325541361926143,0.6561829537590754,101.50929350896861,87.02268219970972,101.64817994604596,86.9566666536341,95.51998588996983,79.76153531969672,94.23408159289775,82.27893309604525,0.8263775178585447,15.0,-0.08300531875624295,1164.0,1209.0,1326.1999999999998,0.8776956718443675,0.911627205549691,0.0,0.4444444444444444,-5.200641142376544,104,345,71.26476666498026
61,Columbia,Ivy,20-8,102.26820348707258,71,85.3875090210799,59,0.8884086509045924,61,20.74792684913223,8.25207315086777,11.0,3.0,11-3,0.5759250066386856,0.648971622362546,0.4877787242954447,0.5826702463162984,0.648971622362546,0.4877787242954447,0.742695221494292,0.6809701664591429,94.1110965024907,90.32465407964371,94.21214229511261,90.22023680058395,101.40616584481492,85.07864006701563,111.5743520542488,85.5645183328404,0.9548832661422815,2.0,-0.0117581151338213,979.0,775.0,946.7,1.0341185169536284,0.8186331467201858,0.0,0.7857142857142857,-2.302709066266626,69,205,69.63437153036108
62,Gonzaga,WCC,24-9,106.27834996747426,47,89.00314170567157,109,0.8849316542038079,62,24.122884659212005,9.877115340787995,14.0,4.0,14-4,0.6202424829154168,0.7119162724970269,0.5339243296680797,0.6308856012804416,0.7119162724970269,0.5339243296680797,0.7492825493744361,0.6789053177495045,95.83157387118086,90.59866173136786,96.3751765410316,90.30732865282664,107.95354479505814,91.31122185639553,99.90587107154147,85.90277184176767,0.8502600475950111,2.0,-0.01770495706856645,1394.0,1155.0,1274.1200000000001,1.0940884689040278,0.9065080212224907,0.0,0.7777777777777778,-3.261075914776345,84,226,68.25804687596273
63,George Mason,A10,23-9,99.13941450353627,86,83.1336304556404,42,0.8833861461258582,63,23.788205959267028,9.211794040732974,16.0,2.0,16-2,0.594777192384275,0.6445418936995463,0.5355072846242204,0.5985491719104771,0.6445418936995463,0.5355072846242204,0.7391645121273372,0.6510055960847182,96.19618023141022,90.82445552938867,96.17818574726819,90.74168284029246,100.77064432428082,83.65296252179604,102.06572437573251,77.34978675926358,0.9604072021985416,5.0,0.0038877053833253905,1168.0,990.0,1175.2600000000002,0.9938226435001615,0.8423667954324999,0.0,0.8888888888888888,-2.189285579870354,67,164,67.86278527549449
64,North Dakota St.,Sum,28-4,107.57567135898009,40,90.49523826145122,142,0.8795651601312994,64,28.959538178194826,4.040461821805174,15.0,1.0,15-1,0.38754195772189187,0.4222473099474521,0.3476601182446564,0.3842629335659324,0.4222473099474521,0.3476601182446564,0.8585490891949935,0.834018160135517,91.28961371786599,94.8319242883197,91.25314460504369,94.93103192089558,110.41517071794169,91.3811995914234,109.97323547761532,86.34505054062126,0.9416779822695697,2.0,0.037108637445350534,1302.0,937.0,1087.1799999999998,1.1975937747199177,0.8618628010081129,0.0,0.9375,-0.40805969916988805,53,77,67.56170458523344
65,Miami FL,ACC,17-14,102.4942075405664,69,86.38844316246977,72,0.8771756904797123,65,17.70228941671456,14.29771058328544,8.0,10.0,8-10,0.7094478219648764,0.4894724353672137,0.8159798043352309,0.712031246907628,0.4894724353672137,0.8159798043352309,0.553654793858866,0.720927696343974,101.01615469444432,87.42186610899635,101.00124802857107,87.48676193214281,101.45253902082548,88.13001115506258,105.4696940859358,84.59635097104822,0.9266357617168174,14.0,0.03223500883785191,1204.0,1259.0,1284.2199999999998,0.9375340673716342,0.9803616202831292,0.0,0.4444444444444444,-1.689476771403422,60,87,68.75417309858376
66,Montana St.,BSky,25-7,97.06314836636817,102,82.62749755337954,40,0.864329092870871,66,25.0,7.0,16.0,2.0,16-2,0.47335939901454877,0.613618362875112,0.3908649847160587,0.47335939901454877,0.613618362875112,0.3908649847160587,0.816964201955781,0.6597785530842182,93.07568038741506,92.40871269946028,93.07568038741506,92.40871269946028,98.63597013590426,81.81342640391348,89.79361717796877,81.46119701182366,0.7539797436432343,2.0,-0.0016234673771017283,1357.0,1065.0,1362.92,0.9956563848208259,0.7814105009831831,0.0,0.8888888888888888,-2.4842963146845296,75,177,72.35890173324441
67,Harvard,Ivy,18-11,96.91977541383034,105,82.74527888664574,41,0.8603669550719163,67,18.848768712303176,11.151231287696822,10.0,4.0,10-4,0.57409029136342,0.611886246751404,0.49182046308528266,0.5742921455978559,0.611886246751404,0.49182046308528266,0.734095750123096,0.6895734045147974,95.6515340797854,90.95191559551377,95.59502048805075,90.96521646254662,98.21657323266601,83.07038153216456,101.54014503328024,88.34453826644918,0.8321460057250538,5.0,-0.06077442873698857,934.0,743.0,925.72,1.0089443892321652,0.8026185023549237,0.0,0.7142857142857143,-4.643458398472444,99,319,66.956253724163
68,Creighton,BE,16-15,104.50071769712945,55,89.28272693059463,115,0.8593543593065288,68,16.0,15.0,11.0,9.0,11-9,0.7405387202548176,0.5875453804026995,0.7888490945508557,0.7405387202548176,0.5875453804026995,0.7888490945508557,0.6050136101574787,0.7286935775051229,101.05667646007878,86.07309928965758,101.05667646007878,86.07309928965758,106.66747931664807,91.11010484544582,101.41088540384982,89.80646612506229,0.8017900179587483,6.0,-0.029943489859358574,1351.0,1380.0,1393.64,0.9694038632645445,0.9902126804626732,0.0,0.55,-4.648540099184869,100,259,68.53441089339562
69,Wisconsin,B10,13-17,105.44447834339526,49,90.14293336669041,133,0.85852123894698,69,13.456740066300352,17.543259933699648,5.0,13.0,5-13,0.7628848322025511,0.47075542680604665,0.9298452761688751,0.7657438471581691,0.47075542680604665,0.9298452761688751,0.4631333301859286,0.770356374320924,105.7728824380763,86.28762216999958,105.60986350422257,86.2953689483197,107.68476409350653,91.14755508618708,106.72335656719406,88.9694405102793,0.8901614717194682,16.0,0.018955115394543753,1188.0,1415.0,1268.04,0.9368789628087443,1.1158953976215262,0.0,0.2777777777777778,-2.3137170862417418,71,125,68.24337605751543
70,Colorado St.,MWC,27-7,99.89129958744968,83,85.53265185024841,60,0.8562664715874094,70,27.09985251811943,7.900147481880571,15.0,5.0,15-5,0.499425326063085,0.4658269427579805,0.5025027414854328,0.5132051668701703,0.4658269427579805,0.5025027414854328,0.803219490835705,0.7831665279349515,92.25675190305589,91.86844850347666,92.97579042010207,91.59400548299084,100.6237328656598,87.6038351696744,116.20983759373678,91.49106442739604,0.9399300755360134,1.0,0.019923278057182525,1303.0,1118.0,1306.12,0.9976112455210855,0.8559703549444156,0.0,0.75,-2.5608602700596697,77,123,64.71073673771335
71,Penn St.,B10,11-18,109.00214127295469,35,93.92654672026956,212,0.8470730240504102,71,11.0,18.0,4.0,14.0,4-14,0.7955664791486697,0.610370678704589,0.9087416905311638,0.7955664791486697,0.610370678704589,0.9087416905311638,0.4406481064038252,0.6702768137549636,105.87359171312754,84.86220436847137,105.87359171312754,84.86220436847137,112.13348021626308,96.7014609347999,110.53922502264265,95.4462259902008,0.8439985389786727,16.0,-0.00017820034780208216,1309.0,1577.0,1342.52,0.975032029317999,1.1746566159163365,0.0,0.2222222222222222,-3.4291620975552095,85,174,74.71275944937834
72,Miami OH,MAC,28-6,96.77794042825536,107,83.67509068825981,43,0.8419746064658743,72,28.038503281914178,6.961496718085822,16.0,2.0,16-2,0.4520250843604716,0.4350212904608176,0.4506802963274855,0.4674137713347459,0.4350212904608176,0.4506802963274855,0.8305323850363489,0.8108731061451301,92.914750107973,94.44696258212042,93.51009948436726,93.85931683202936,97.59604994248816,84.01783045186927,89.9442487609153,90.27954109189102,0.4893041922032269,1.0,0.025077713755777387,1252.0,1037.0,1250.1600000000003,1.0014718116081138,0.8294938247904267,0.0,0.8888888888888888,-2.3209786437820004,72,101,68.15559885750717
73,San Diego St.,MWC,25-5,102.60232910391531,68,89.04274587330545,110,0.8361774489453019,73,25.696677382782482,5.303322617217516,19.0,1.0,19-1,0.4923029114886581,0.4835452988640421,0.5017043870015341,0.5001845142234855,0.4835452988640421,0.5017043870015341,0.8195671682400903,0.741646803805269,93.19955328002835,91.16804752824939,93.40921015098176,91.16169374826663,105.68497816513386,87.98058593938659,100.5375042501451,73.68985948380191,0.9726858112372048,2.0,0.07571690176307166,1420.0,1167.0,1351.6999999999998,1.05052896352741,0.8633572538285124,0.0,0.95,-0.7781186666634707,54,26,66.9106805346724
74,Purdue,B10,13-17,103.85751638738057,59,90.15995209810418,134,0.835689300067962,74,13.0,17.0,5.0,13.0,5-13,0.7527392974406245,0.44995093640426037,0.9254776541581331,0.7527392974406245,0.44995093640426037,0.9254776541581331,0.4853206830166217,0.8286846241574863,104.62715495859256,86.27725554294733,104.62715495859256,86.27725554294733,103.53066716864406,91.63699616217401,100.00550787617584,93.42155231188877,0.6863665152810271,15.0,0.0137648331905878,1190.0,1440.0,1295.26,0.9187344625789416,1.1117459042972067,0.0,0.2777777777777778,-3.0455468129478076,82,138,68.78152492246541
75,South Florida,Amer,20-12,101.23373332209765,76,87.95712025283521,96,0.8343395164689598,75,20.0,12.0,13.0,5.0,13-5,0.5988470370250719,0.6889865603352532,0.5312882840864955,0.5988470370250719,0.6889865603352532,0.5312882840864955,0.6978299444184861,0.4756317731295502,96.92801176892782,87.96196299004424,96.92801176892782,87.96196299004424,101.07580767055845,87.170159696115,104.27821050440514,86.57756815032798,0.8946598789265985,6.0,-0.011148843029218591,1303.0,1115.0,1312.5599999999997,0.9927165234351194,0.8494849759249102,0.0,0.7222222222222222,-3.5681832792164974,87,202,69.63714178827814
